:START_ID,:END_ID,:TYPE
gs80,gl1247,connect
gs236,gl1248,connect
gs122,gl1249,connect
gs223,gl1250,connect
gs221,gl1251,connect
gs214,gl1252,connect
gs44,gl1253,connect
gs1,gl1254,connect
gs121,gl1255,connect
gs82,gl1256,connect
gs240,gl1257,connect
gs237,gl1258,connect
gs32,gl1259,connect
gs232,gl1260,connect
gs183,gl1261,connect
gs218,gl1262,connect
gs108,gl1263,connect
gs149,gl1264,connect
gs127,gl1265,connect
gs44,gl1266,connect
gs181,gl1267,connect
gs55,gl1268,connect
gs229,gl1269,connect
gs105,gl1270,connect
gs107,gl1271,connect
gs147,gl1272,connect
gs177,gl1273,connect
gs107,gl1274,connect
gs87,gl1275,connect
gs1,gl1276,connect
gs53,gl1277,connect
gs86,gl1278,connect
gs76,gl1279,connect
gs137,gl1280,connect
gs248,gl1281,connect
gs248,gl1282,connect
gs0,gl1283,connect
gs43,gl1284,connect
gs60,gl1285,connect
gs73,gl1286,connect
gs193,gl1287,connect
gs11,gl1288,connect
gs113,gl1289,connect
gs233,gl1290,connect
gs38,gl1291,connect
gs127,gl1292,connect
gs168,gl1293,connect
gs220,gl1294,connect
gs239,gl1295,connect
gs72,gl1296,connect
gs244,gl1297,connect
gs213,gl1298,connect
gs192,gl1299,connect
gs131,gl1300,connect
gs59,gl1301,connect
gs226,gl1302,connect
gs22,gl1303,connect
gs86,gl1304,connect
gs97,gl1305,connect
gs158,gl1306,connect
gs71,gl1307,connect
gs22,gl1308,connect
gs223,gl1309,connect
gs185,gl1310,connect
gs208,gl1311,connect
gs186,gl1312,connect
gs18,gl1313,connect
gs43,gl1314,connect
gs60,gl1315,connect
gs223,gl1316,connect
gs81,gl1317,connect
gs160,gl1318,connect
gs209,gl1319,connect
gs6,gl1320,connect
gs111,gl1321,connect
gs134,gl1322,connect
gs225,gl1323,connect
gs106,gl1324,connect
gs11,gl1325,connect
gs176,gl1326,connect
gs79,gl1327,connect
gs17,gl1328,connect
gs77,gl1329,connect
gs89,gl1330,connect
gs10,gl1331,connect
gs107,gl1332,connect
gs220,gl1333,connect
gs198,gl1334,connect
gs239,gl1335,connect
gs199,gl1336,connect
gs224,gl1337,connect
gs244,gl1338,connect
gs88,gl1339,connect
gs163,gl1340,connect
gs172,gl1341,connect
gs168,gl1342,connect
gs30,gl1343,connect
gs98,gl1344,connect
gs50,gl1345,connect
gs72,gl1346,connect
gs94,gl1347,connect
gs155,gl1348,connect
gs38,gl1349,connect
gs68,gl1350,connect
gs223,gl1351,connect
gs236,gl1352,connect
gs191,gl1353,connect
gs168,gl1354,connect
gs170,gl1355,connect
gs223,gl1356,connect
gs200,gl1357,connect
gs44,gl1358,connect
gs122,gl1359,connect
gs154,gl1360,connect
gs183,gl1361,connect
gs63,gl1362,connect
gs238,gl1363,connect
gs189,gl1364,connect
gs247,gl1365,connect
gs22,gl1366,connect
gs54,gl1367,connect
gs184,gl1368,connect
gs88,gl1369,connect
gs168,gl1370,connect
gs62,gl1371,connect
gs65,gl1372,connect
gs2,gl1373,connect
gs171,gl1374,connect
gs12,gl1375,connect
gs0,gl1376,connect
gs43,gl1377,connect
gs168,gl1378,connect
gs199,gl1379,connect
gs242,gl1380,connect
gs77,gl1381,connect
gs228,gl1382,connect
gs1,gl1383,connect
gs203,gl1384,connect
gs110,gl1385,connect
gs161,gl1386,connect
gs0,gl1387,connect
gs246,gl1388,connect
gs173,gl1389,connect
gs230,gl1390,connect
gs2,gl1391,connect
gs171,gl1392,connect
gs100,gl1393,connect
gs15,gl1394,connect
gs27,gl1395,connect
gs242,gl1396,connect
gs95,gl1397,connect
gs90,gl1398,connect
gs69,gl1399,connect
gs168,gl1400,connect
gs185,gl1401,connect
gs75,gl1402,connect
gs1,gl1403,connect
gs67,gl1404,connect
gs197,gl1405,connect
gs53,gl1406,connect
gs91,gl1407,connect
gs174,gl1408,connect
gs165,gl1409,connect
gs64,gl1410,connect
gs160,gl1411,connect
gs92,gl1412,connect
gs22,gl1413,connect
gs57,gl1414,connect
gs119,gl1415,connect
gs32,gl1416,connect
gs14,gl1417,connect
gs19,gl1418,connect
gs36,gl1419,connect
gs175,gl1420,connect
gs113,gl1421,connect
gs36,gl1422,connect
gs128,gl1423,connect
gs190,gl1424,connect
gs58,gl1425,connect
gs9,gl1426,connect
gs55,gl1427,connect
gs225,gl1428,connect
gs124,gl1429,connect
gs99,gl1430,connect
gs82,gl1431,connect
gs41,gl1432,connect
gs37,gl1433,connect
gs201,gl1434,connect
gs97,gl1435,connect
gs223,gl1436,connect
gs187,gl1437,connect
gs50,gl1438,connect
gs55,gl1439,connect
gs222,gl1440,connect
gs175,gl1441,connect
gs34,gl1442,connect
gs247,gl1443,connect
gs229,gl1444,connect
gs222,gl1445,connect
gs100,gl1446,connect
gs154,gl1447,connect
gs67,gl1448,connect
gs0,gl1449,connect
gs127,gl1450,connect
gs247,gl1451,connect
gs213,gl1452,connect
gs154,gl1453,connect
gs24,gl1454,connect
gs204,gl1455,connect
gs11,gl1456,connect
gs47,gl1457,connect
gs114,gl1458,connect
gs184,gl1459,connect
gs189,gl1460,connect
gs94,gl1461,connect
gs130,gl1462,connect
gs73,gl1463,connect
gs69,gl1464,connect
gs160,gl1465,connect
gs80,gl1466,connect
gs93,gl1467,connect
gs44,gl1468,connect
gs22,gl1469,connect
gs42,gl1470,connect
gs219,gl1471,connect
gs100,gl1472,connect
gs112,gl1473,connect
gs195,gl1474,connect
gs38,gl1475,connect
gs219,gl1476,connect
gs92,gl1477,connect
gs118,gl1478,connect
gs144,gl1479,connect
gs193,gl1480,connect
gs132,gl1481,connect
gs68,gl1482,connect
gs237,gl1483,connect
gs179,gl1484,connect
gs102,gl1485,connect
gs74,gl1486,connect
gs162,gl1487,connect
gs65,gl1488,connect
gs13,gl1489,connect
gs66,gl1490,connect
gs223,gl1491,connect
gs192,gl1492,connect
gs245,gl1493,connect
gs204,gl1494,connect
gs87,gl1495,connect
gs248,gl1496,connect
gs74,gl1497,connect
gs37,gl1498,connect
gs181,gl1499,connect
