:START_ID,:END_ID,:TYPE
ys207,yl1247,connect
ys114,yl1248,connect
ys194,yl1249,connect
ys194,yl1250,connect
ys80,yl1251,connect
ys231,yl1252,connect
ys35,yl1253,connect
ys247,yl1254,connect
ys48,yl1255,connect
ys120,yl1256,connect
ys60,yl1257,connect
ys65,yl1258,connect
ys1,yl1259,connect
ys56,yl1260,connect
ys244,yl1261,connect
ys117,yl1262,connect
ys60,yl1263,connect
ys138,yl1264,connect
ys206,yl1265,connect
ys42,yl1266,connect
ys173,yl1267,connect
ys141,yl1268,connect
ys171,yl1269,connect
ys210,yl1270,connect
ys19,yl1271,connect
ys31,yl1272,connect
ys191,yl1273,connect
ys245,yl1274,connect
ys139,yl1275,connect
ys40,yl1276,connect
ys113,yl1277,connect
ys194,yl1278,connect
ys59,yl1279,connect
ys124,yl1280,connect
ys74,yl1281,connect
ys168,yl1282,connect
ys214,yl1283,connect
ys155,yl1284,connect
ys107,yl1285,connect
ys101,yl1286,connect
ys217,yl1287,connect
ys30,yl1288,connect
ys75,yl1289,connect
ys138,yl1290,connect
ys116,yl1291,connect
ys225,yl1292,connect
ys84,yl1293,connect
ys18,yl1294,connect
ys50,yl1295,connect
ys216,yl1296,connect
ys123,yl1297,connect
ys52,yl1298,connect
ys237,yl1299,connect
ys84,yl1300,connect
ys163,yl1301,connect
ys60,yl1302,connect
ys11,yl1303,connect
ys216,yl1304,connect
ys25,yl1305,connect
ys78,yl1306,connect
ys226,yl1307,connect
ys233,yl1308,connect
ys160,yl1309,connect
ys29,yl1310,connect
ys210,yl1311,connect
ys141,yl1312,connect
ys106,yl1313,connect
ys192,yl1314,connect
ys177,yl1315,connect
ys74,yl1316,connect
ys57,yl1317,connect
ys172,yl1318,connect
ys213,yl1319,connect
ys165,yl1320,connect
ys41,yl1321,connect
ys183,yl1322,connect
ys111,yl1323,connect
ys8,yl1324,connect
ys95,yl1325,connect
ys39,yl1326,connect
ys100,yl1327,connect
ys167,yl1328,connect
ys158,yl1329,connect
ys13,yl1330,connect
ys94,yl1331,connect
ys68,yl1332,connect
ys195,yl1333,connect
ys32,yl1334,connect
ys87,yl1335,connect
ys146,yl1336,connect
ys65,yl1337,connect
ys229,yl1338,connect
ys29,yl1339,connect
ys241,yl1340,connect
ys186,yl1341,connect
ys159,yl1342,connect
ys39,yl1343,connect
ys103,yl1344,connect
ys162,yl1345,connect
ys74,yl1346,connect
ys158,yl1347,connect
ys147,yl1348,connect
ys136,yl1349,connect
ys40,yl1350,connect
ys159,yl1351,connect
ys16,yl1352,connect
ys32,yl1353,connect
ys199,yl1354,connect
ys84,yl1355,connect
ys22,yl1356,connect
ys112,yl1357,connect
ys43,yl1358,connect
ys50,yl1359,connect
ys90,yl1360,connect
ys172,yl1361,connect
ys133,yl1362,connect
ys191,yl1363,connect
ys128,yl1364,connect
ys6,yl1365,connect
ys181,yl1366,connect
ys231,yl1367,connect
ys195,yl1368,connect
ys132,yl1369,connect
ys210,yl1370,connect
ys130,yl1371,connect
ys43,yl1372,connect
ys232,yl1373,connect
ys28,yl1374,connect
ys220,yl1375,connect
ys174,yl1376,connect
ys24,yl1377,connect
ys174,yl1378,connect
ys115,yl1379,connect
ys133,yl1380,connect
ys224,yl1381,connect
ys31,yl1382,connect
ys140,yl1383,connect
ys23,yl1384,connect
ys104,yl1385,connect
ys242,yl1386,connect
ys4,yl1387,connect
ys163,yl1388,connect
ys160,yl1389,connect
ys142,yl1390,connect
ys161,yl1391,connect
ys243,yl1392,connect
ys119,yl1393,connect
ys155,yl1394,connect
ys199,yl1395,connect
ys111,yl1396,connect
ys113,yl1397,connect
ys102,yl1398,connect
ys82,yl1399,connect
ys217,yl1400,connect
ys29,yl1401,connect
ys154,yl1402,connect
ys181,yl1403,connect
ys63,yl1404,connect
ys181,yl1405,connect
ys190,yl1406,connect
ys131,yl1407,connect
ys219,yl1408,connect
ys165,yl1409,connect
ys124,yl1410,connect
ys217,yl1411,connect
ys160,yl1412,connect
ys71,yl1413,connect
ys113,yl1414,connect
ys203,yl1415,connect
ys168,yl1416,connect
ys174,yl1417,connect
ys168,yl1418,connect
ys27,yl1419,connect
ys206,yl1420,connect
ys123,yl1421,connect
ys220,yl1422,connect
ys213,yl1423,connect
ys132,yl1424,connect
ys14,yl1425,connect
ys5,yl1426,connect
ys170,yl1427,connect
ys84,yl1428,connect
ys137,yl1429,connect
ys193,yl1430,connect
ys84,yl1431,connect
ys249,yl1432,connect
ys241,yl1433,connect
ys7,yl1434,connect
ys95,yl1435,connect
ys84,yl1436,connect
ys29,yl1437,connect
ys67,yl1438,connect
ys150,yl1439,connect
ys237,yl1440,connect
ys233,yl1441,connect
ys239,yl1442,connect
ys221,yl1443,connect
ys238,yl1444,connect
ys233,yl1445,connect
ys178,yl1446,connect
ys165,yl1447,connect
ys114,yl1448,connect
ys59,yl1449,connect
ys22,yl1450,connect
ys106,yl1451,connect
ys131,yl1452,connect
ys72,yl1453,connect
ys231,yl1454,connect
ys100,yl1455,connect
ys29,yl1456,connect
ys219,yl1457,connect
ys37,yl1458,connect
ys217,yl1459,connect
ys177,yl1460,connect
ys103,yl1461,connect
ys59,yl1462,connect
ys191,yl1463,connect
ys25,yl1464,connect
ys191,yl1465,connect
ys42,yl1466,connect
ys10,yl1467,connect
ys91,yl1468,connect
ys229,yl1469,connect
ys208,yl1470,connect
ys86,yl1471,connect
ys110,yl1472,connect
ys133,yl1473,connect
ys160,yl1474,connect
ys127,yl1475,connect
ys43,yl1476,connect
ys45,yl1477,connect
ys237,yl1478,connect
ys99,yl1479,connect
ys116,yl1480,connect
ys18,yl1481,connect
ys136,yl1482,connect
ys107,yl1483,connect
ys13,yl1484,connect
ys68,yl1485,connect
ys214,yl1486,connect
ys155,yl1487,connect
ys2,yl1488,connect
ys95,yl1489,connect
ys181,yl1490,connect
ys249,yl1491,connect
ys17,yl1492,connect
ys102,yl1493,connect
ys10,yl1494,connect
ys220,yl1495,connect
ys90,yl1496,connect
ys33,yl1497,connect
ys120,yl1498,connect
ys108,yl1499,connect
